,Time block,Operation,Terminal,Delay
4442,8,Departure,2,-5.0
4443,8,Departure,1,1.0
4444,8,Departure,1,-4.0
4445,8,Departure,1,-14.0
4446,8,Departure,2,0.0
4447,8,Departure,2,22.0
4448,8,Departure,2,-10.0
4449,8,Departure,1,-5.0
4450,8,Departure,1,-13.0
4451,9,Departure,1,0.0
4452,9,Departure,2,14.0
4453,9,Departure,1,-10.0
4454,9,Departure,1,-11.0
4455,9,Departure,2,-6.0
4456,9,Departure,1,5.0
4457,9,Departure,2,-1.0
4458,9,Departure,1,4.0
4459,9,Departure,2,21.0
4460,9,Departure,1,-7.0
4461,9,Departure,1,-4.0
4462,9,Departure,1,50.0
4463,9,Departure,1,-7.0
4464,9,Departure,2,4.0
4465,9,Departure,1,16.0
4466,9,Departure,2,12.0
4467,9,Departure,1,27.0
4468,9,Departure,2,-6.0
4469,9,Departure,1,-8.0
4470,9,Departure,1,6.0
4471,9,Departure,1,10.0
4472,9,Departure,1,17.0
4473,10,Departure,2,-4.0
4474,10,Departure,1,15.0
4475,10,Departure,1,-5.0
4476,10,Departure,1,0.0
4477,10,Departure,1,0.0
4478,10,Departure,1,2.0
4479,10,Departure,1,2.0
4480,10,Departure,1,-4.0
4481,10,Departure,1,-4.0
4482,10,Departure,2,13.0
4483,10,Departure,2,0.0
4484,10,Departure,1,0.0
4485,10,Departure,1,-2.0
4486,10,Departure,2,-13.0
4487,10,Departure,1,1.0
4488,10,Departure,1,-3.0
4489,10,Departure,1,5.0
4490,10,Departure,1,-12.0
4491,10,Departure,2,4.0
4492,10,Departure,1,7.0
4493,10,Departure,1,-9.0
4494,10,Departure,2,-7.0
4495,10,Departure,1,6.0
4496,10,Departure,2,-9.0
4497,10,Departure,2,0.0
4498,10,Departure,2,11.0
4499,11,Departure,1,24.0
4500,11,Departure,2,12.0
4501,11,Departure,1,-8.0
4502,11,Departure,1,40.0
4503,11,Departure,2,17.0
4504,11,Departure,1,-9.0
4505,11,Departure,2,1.0
4506,11,Departure,2,6.0
4507,11,Departure,1,-3.0
4508,11,Departure,1,-8.0
4509,11,Departure,1,0.0
4510,11,Departure,1,20.0
4511,11,Departure,2,13.0
4512,11,Departure,1,-3.0
4513,11,Departure,1,9.0
4514,11,Departure,1,2.0
4515,11,Departure,1,5.0
4516,11,Departure,1,23.0
4517,11,Departure,2,13.0
4518,11,Departure,1,35.0
4519,11,Departure,1,4.0
4520,11,Departure,1,18.0
4521,11,Departure,1,-9.0
4522,11,Departure,2,16.0
4523,11,Departure,2,0.0
4524,11,Departure,1,-8.0
4525,11,Departure,1,-9.0
4526,11,Departure,1,0.0
4527,11,Departure,1,0.0
4528,11,Departure,1,0.0
4529,11,Departure,2,24.0
4530,11,Departure,1,23.0
4531,11,Departure,1,-8.0
4532,11,Departure,1,-5.0
4533,12,Departure,1,9.0
4534,12,Departure,1,19.0
4535,12,Departure,1,-1.0
4536,12,Departure,1,8.0
4537,12,Departure,1,11.0
4538,12,Departure,1,7.0
4539,12,Departure,1,-5.0
4540,12,Departure,1,-8.0
4541,12,Departure,1,-5.0
4542,12,Departure,1,-1.0
4543,12,Departure,1,-2.0
4544,12,Departure,1,30.0
4545,12,Departure,1,-1.0
4546,12,Departure,1,-1.0
4547,12,Departure,1,15.0
4548,12,Departure,2,2.0
4549,12,Departure,1,-2.0
4550,12,Departure,1,4.0
4551,12,Departure,1,-9.0
4552,12,Departure,1,43.0
4553,12,Departure,2,-6.0
4554,12,Departure,1,9.0
4555,12,Departure,1,2.0
4556,12,Departure,2,15.0
4557,12,Departure,2,4.0
4558,12,Departure,2,25.0
4559,12,Departure,2,75.0
4560,12,Departure,1,12.0
4561,13,Departure,1,3.0
4562,13,Departure,1,6.0
4563,13,Departure,2,18.0
4564,13,Departure,2,-1.0
4565,13,Departure,2,29.0
4566,13,Departure,1,7.0
4567,13,Departure,1,5.0
4568,13,Departure,1,-5.0
4569,13,Departure,1,-5.0
4570,13,Departure,1,7.0
4571,13,Departure,2,-6.0
4572,13,Departure,1,0.0
4573,13,Departure,1,-3.0
4574,13,Departure,2,8.0
4575,13,Departure,1,2.0
4576,13,Departure,1,-6.0
4577,13,Departure,1,24.0
4578,13,Departure,2,-5.0
4579,14,Departure,1,-2.0
4580,14,Departure,1,2.0
4581,14,Departure,1,1.0
4582,14,Departure,1,0.0
4583,14,Departure,2,-2.0
4584,14,Departure,1,-12.0
4585,14,Departure,2,3.0
4586,14,Departure,1,0.0
4587,14,Departure,2,-6.0
4588,14,Departure,1,-1.0
4589,14,Departure,2,25.0
4590,14,Departure,2,7.0
4591,14,Departure,2,-7.0
4592,14,Departure,1,17.0
4593,14,Departure,1,9.0
4594,14,Departure,1,0.0
4595,14,Departure,1,-3.0
4596,14,Departure,1,8.0
4597,14,Departure,2,1.0
4598,14,Departure,1,54.0
4599,14,Departure,2,0.0
4600,14,Departure,1,0.0
4601,14,Departure,1,-4.0
4602,14,Departure,1,-4.0
4603,15,Departure,1,1.0
4604,15,Departure,2,0.0
4605,15,Departure,1,3.0
4606,15,Departure,2,31.0
4607,15,Departure,1,-14.0
4608,15,Departure,1,-1.0
4609,15,Departure,1,8.0
4610,15,Departure,2,-8.0
4611,15,Departure,2,-4.0
4612,15,Departure,2,13.0
4613,15,Departure,2,-7.0
4614,15,Departure,2,6.0
4615,15,Departure,1,3.0
4616,15,Departure,1,40.0
4617,15,Departure,1,9.0
4618,15,Departure,2,9.0
4619,15,Departure,2,11.0
4620,15,Departure,1,14.0
4621,15,Departure,1,0.0
4622,15,Departure,1,-9.0
4623,15,Departure,2,42.0
4624,15,Departure,1,-14.0
4625,15,Departure,2,30.0
4626,15,Departure,1,-9.0
4627,15,Departure,1,0.0
4628,15,Departure,1,-1.0
4629,16,Departure,2,-3.0
4630,16,Departure,1,-2.0
4631,16,Departure,1,-8.0
4632,16,Departure,1,3.0
4633,16,Departure,2,67.0
4634,16,Departure,2,38.0
4635,16,Departure,1,5.0
4636,16,Departure,2,0.0
4637,16,Departure,1,-3.0
4638,16,Departure,1,0.0
4639,16,Departure,1,-2.0
4640,16,Departure,1,-10.0
4641,16,Departure,2,7.0
4642,16,Departure,1,-2.0
4643,16,Departure,1,-5.0
4644,16,Departure,1,-9.0
4645,16,Departure,2,-5.0
4646,16,Departure,1,0.0
4647,16,Departure,1,0.0
4648,16,Departure,2,16.0
4649,16,Departure,1,9.0
4650,16,Departure,1,1.0
4651,16,Departure,2,0.0
4652,16,Departure,2,-1.0
4653,16,Departure,1,22.0
4654,16,Departure,2,18.0
4655,17,Departure,2,-1.0
4656,17,Departure,1,-2.0
4657,17,Departure,1,-10.0
4658,17,Departure,1,-1.0
4659,17,Departure,1,-1.0
4660,17,Departure,1,18.0
4661,17,Departure,1,53.0
4662,17,Departure,1,-7.0
4663,17,Departure,1,-8.0
4664,17,Departure,1,0.0
4665,17,Departure,1,2.0
4666,17,Departure,1,5.0
4667,17,Departure,2,-1.0
4668,17,Departure,1,-3.0
4669,17,Departure,1,0.0
4670,17,Departure,1,-4.0
4671,17,Departure,2,0.0
4672,17,Departure,1,-5.0
4673,17,Departure,2,12.0
4674,17,Departure,2,0.0
4675,17,Departure,1,19.0
4676,17,Departure,1,-3.0
4677,17,Departure,1,-1.0
4678,17,Departure,1,-2.0
4679,17,Departure,1,1.0
4680,17,Departure,1,-1.0
4681,17,Departure,2,5.0
4682,17,Departure,1,41.0
4683,17,Departure,1,2.0
4684,17,Departure,1,-2.0
4685,18,Departure,1,-3.0
4686,18,Departure,2,38.0
4687,18,Departure,1,8.0
4688,18,Departure,2,-10.0
4689,18,Departure,2,-2.0
4690,18,Departure,1,0.0
4691,18,Departure,2,2.0
4692,18,Departure,2,-11.0
4693,18,Departure,1,4.0
4694,18,Departure,1,3.0
4695,18,Departure,1,-3.0
4696,18,Departure,1,24.0
4697,18,Departure,1,-2.0
4698,18,Departure,1,-2.0
4699,18,Departure,1,-6.0
4700,18,Departure,2,-3.0
4701,18,Departure,2,-3.0
4702,18,Departure,2,66.0
4703,18,Departure,2,0.0
4704,18,Departure,2,1.0
4705,18,Departure,1,-3.0
4706,18,Departure,2,8.0
4707,18,Departure,1,2.0
4708,18,Departure,1,0.0
4709,18,Departure,1,6.0
4710,18,Departure,1,4.0
4711,18,Departure,1,-4.0
4712,18,Departure,1,-2.0
4713,18,Departure,1,-11.0
4714,18,Departure,2,0.0
4715,19,Departure,1,6.0
4716,19,Departure,1,-1.0
4717,19,Departure,1,26.0
4718,19,Departure,2,0.0
4719,19,Departure,2,38.0
4720,19,Departure,1,24.0
4721,19,Departure,1,2.0
4722,19,Departure,1,3.0
4723,19,Departure,1,-10.0
4724,19,Departure,1,4.0
4725,19,Departure,1,-4.0
4726,19,Departure,1,7.0
4727,19,Departure,1,5.0
4728,19,Departure,2,17.0
4729,19,Departure,2,-7.0
4730,19,Departure,1,-4.0
4731,19,Departure,1,-7.0
4732,19,Departure,1,46.0
4733,19,Departure,1,-13.0
4734,19,Departure,2,20.0
4735,19,Departure,1,-3.0
4736,19,Departure,2,5.0
4737,19,Departure,1,-5.0
4738,19,Departure,2,115.0
4739,19,Departure,2,0.0
4740,19,Departure,2,-3.0
4741,19,Departure,2,11.0
4742,19,Departure,2,17.0
4743,19,Departure,1,21.0
4744,19,Departure,2,0.0
4745,19,Departure,1,-9.0
4746,19,Departure,2,-4.0
4747,19,Departure,1,4.0
4748,20,Departure,1,6.0
4749,20,Departure,1,24.0
4750,20,Departure,1,24.0
4751,20,Departure,1,-3.0
4752,20,Departure,1,2.0
4753,20,Departure,2,14.0
4754,20,Departure,2,-7.0
4755,20,Departure,1,-10.0
4756,20,Departure,2,0.0
4757,20,Departure,1,-1.0
4758,20,Departure,1,-2.0
4759,20,Departure,1,15.0
4760,20,Departure,1,0.0
4761,20,Departure,1,-5.0
4762,20,Departure,1,-3.0
4763,20,Departure,2,9.0
4764,20,Departure,1,-1.0
4765,20,Departure,1,7.0
4766,20,Departure,1,-4.0
4767,20,Departure,1,45.0
4768,20,Departure,1,14.0
4769,20,Departure,1,2.0
4770,20,Departure,1,48.0
4771,20,Departure,2,25.0
4772,20,Departure,2,73.0
4773,20,Departure,2,-5.0
4774,20,Departure,2,0.0
4775,20,Departure,2,31.0
4776,20,Departure,1,3.0
4777,20,Departure,2,-3.0
4778,20,Departure,2,5.0
4779,20,Departure,1,-2.0
4780,20,Departure,1,6.0
4781,21,Departure,1,45.0
4782,21,Departure,2,4.0
4783,21,Departure,2,13.0
4784,21,Departure,1,12.0
4785,21,Departure,2,26.0
4786,21,Departure,2,9.0
4787,21,Departure,1,-2.0
4788,21,Departure,1,-13.0
4789,21,Departure,2,10.0
4790,21,Departure,1,13.0
4791,21,Departure,2,-1.0
4792,21,Departure,1,-3.0
4793,21,Departure,1,26.0
4794,21,Departure,2,-1.0
4795,21,Departure,2,16.0
4796,21,Departure,1,-9.0
4797,21,Departure,1,11.0
4798,21,Departure,1,-8.0
4799,21,Departure,1,-4.0
4800,21,Departure,2,15.0
4801,21,Departure,2,13.0
4802,21,Departure,2,9.0
4803,22,Departure,1,-12.0
4804,22,Departure,1,2.0
4805,22,Departure,1,-3.0
4806,22,Departure,2,9.0
4807,22,Departure,2,43.0
4808,22,Departure,1,-6.0
4809,22,Departure,2,23.0
4810,22,Departure,1,-6.0
4811,23,Departure,1,-3.0
4812,23,Departure,1,-4.0
4813,0,Arrival,2,37.0
4814,0,Arrival,1,2.0
4815,0,Arrival,2,-5.0
4816,1,Arrival,1,741.0
4817,1,Arrival,1,-7.0
4818,1,Arrival,1,-34.0
4819,3,Arrival,1,5.0
4820,3,Arrival,1,-6.0
4821,4,Arrival,1,-17.0
4822,5,Arrival,1,-4.0
4823,6,Arrival,1,1.0
4824,6,Arrival,1,29.0
4825,6,Arrival,1,11.0
4826,7,Arrival,1,-16.0
4827,7,Arrival,1,-14.0
4828,7,Arrival,1,-15.0
4829,7,Arrival,1,-14.0
4830,8,Arrival,1,6.0
4831,8,Arrival,2,-5.0
4832,8,Arrival,1,11.0
4833,8,Arrival,1,-5.0
4834,8,Arrival,1,-9.0
4835,8,Arrival,2,-6.0
4836,8,Arrival,2,-4.0
4837,8,Arrival,1,-12.0
4838,8,Arrival,1,-5.0
4839,8,Arrival,2,-13.0
4840,8,Arrival,1,-4.0
4841,8,Arrival,1,16.0
4842,8,Arrival,2,-13.0
4843,8,Arrival,1,-13.0
4844,8,Arrival,1,-20.0
4845,8,Arrival,2,-3.0
4846,8,Arrival,1,-5.0
4847,8,Arrival,1,7.0
4848,8,Arrival,1,-5.0
4849,8,Arrival,2,-14.0
4850,8,Arrival,1,-1.0
4851,8,Arrival,2,-4.0
4852,8,Arrival,1,-19.0
4853,9,Arrival,1,-29.0
4854,9,Arrival,1,-10.0
4855,9,Arrival,1,14.0
4856,9,Arrival,1,2.0
4857,9,Arrival,1,-10.0
4858,9,Arrival,1,-36.0
4859,9,Arrival,1,0.0
4860,9,Arrival,2,-15.0
4861,9,Arrival,1,-5.0
4862,9,Arrival,1,-3.0
4863,9,Arrival,1,-15.0
4864,9,Arrival,1,-21.0
4865,9,Arrival,1,-13.0
4866,9,Arrival,1,-16.0
4867,9,Arrival,2,12.0
4868,9,Arrival,2,-19.0
4869,9,Arrival,2,-14.0
4870,9,Arrival,1,-11.0
4871,10,Arrival,2,0.0
4872,10,Arrival,1,84.0
4873,10,Arrival,2,-16.0
4874,10,Arrival,1,-10.0
4875,10,Arrival,2,-4.0
4876,10,Arrival,2,-12.0
4877,10,Arrival,2,-5.0
4878,10,Arrival,2,-7.0
4879,10,Arrival,1,-15.0
4880,10,Arrival,2,14.0
4881,10,Arrival,1,-11.0
4882,10,Arrival,1,4.0
4883,10,Arrival,1,35.0
4884,10,Arrival,1,-4.0
4885,10,Arrival,1,-22.0
4886,10,Arrival,1,-14.0
4887,10,Arrival,2,-2.0
4888,10,Arrival,1,28.0
4889,10,Arrival,2,-14.0
4890,10,Arrival,2,10.0
4891,10,Arrival,1,2.0
4892,10,Arrival,1,-10.0
4893,10,Arrival,1,-18.0
4894,10,Arrival,2,-5.0
4895,10,Arrival,1,-16.0
4896,10,Arrival,1,0.0
4897,10,Arrival,1,-2.0
4898,10,Arrival,1,-17.0
4899,10,Arrival,1,-15.0
4900,11,Arrival,1,-7.0
4901,11,Arrival,2,3.0
4902,11,Arrival,1,16.0
4903,11,Arrival,2,5.0
4904,11,Arrival,1,-14.0
4905,11,Arrival,1,-6.0
4906,11,Arrival,1,10.0
4907,11,Arrival,2,-8.0
4908,11,Arrival,1,-5.0
4909,11,Arrival,1,-30.0
4910,11,Arrival,1,-8.0
4911,11,Arrival,2,-9.0
4912,11,Arrival,1,6.0
4913,11,Arrival,1,-16.0
4914,11,Arrival,1,-9.0
4915,11,Arrival,2,4.0
4916,11,Arrival,1,-8.0
4917,11,Arrival,1,13.0
4918,11,Arrival,2,4.0
4919,11,Arrival,1,-6.0
4920,12,Arrival,2,-21.0
4921,12,Arrival,2,6.0
4922,12,Arrival,1,-1.0
4923,12,Arrival,1,-1.0
4924,12,Arrival,1,1.0
4925,12,Arrival,2,22.0
4926,12,Arrival,1,15.0
4927,12,Arrival,2,15.0
4928,12,Arrival,2,74.0
4929,12,Arrival,2,31.0
4930,12,Arrival,1,21.0
4931,12,Arrival,2,15.0
4932,12,Arrival,1,51.0
4933,12,Arrival,2,2.0
4934,12,Arrival,2,-4.0
4935,12,Arrival,1,6.0
4936,12,Arrival,1,7.0
4937,12,Arrival,1,0.0
4938,12,Arrival,1,-19.0
4939,12,Arrival,1,11.0
4940,12,Arrival,1,7.0
4941,12,Arrival,1,-4.0
4942,12,Arrival,1,2.0
4943,12,Arrival,1,-5.0
4944,13,Arrival,1,0.0
4945,13,Arrival,1,-33.0
4946,13,Arrival,1,-9.0
4947,13,Arrival,2,5.0
4948,13,Arrival,1,-10.0
4949,13,Arrival,1,-15.0
4950,13,Arrival,2,-6.0
4951,13,Arrival,1,-3.0
4952,13,Arrival,2,16.0
4953,13,Arrival,2,3.0
4954,13,Arrival,2,3.0
4955,13,Arrival,2,-27.0
4956,13,Arrival,2,39.0
4957,13,Arrival,1,-6.0
4958,13,Arrival,2,5.0
4959,13,Arrival,2,-16.0
4960,13,Arrival,1,4.0
4961,13,Arrival,1,-8.0
4962,13,Arrival,2,2.0
4963,14,Arrival,1,1.0
4964,14,Arrival,1,-19.0
4965,14,Arrival,2,-12.0
4966,14,Arrival,1,23.0
4967,14,Arrival,1,2.0
4968,14,Arrival,1,-1.0
4969,14,Arrival,1,-10.0
4970,14,Arrival,1,-2.0
4971,14,Arrival,2,-1.0
4972,14,Arrival,2,-8.0
4973,14,Arrival,1,-8.0
4974,14,Arrival,2,5.0
4975,14,Arrival,1,40.0
4976,14,Arrival,2,1.0
4977,14,Arrival,1,-1.0
4978,14,Arrival,2,6.0
4979,14,Arrival,1,-2.0
4980,14,Arrival,1,2.0
4981,14,Arrival,1,4.0
4982,14,Arrival,1,-15.0
4983,14,Arrival,1,-4.0
4984,14,Arrival,2,-2.0
4985,14,Arrival,2,14.0
4986,14,Arrival,2,2.0
4987,15,Arrival,2,-8.0
4988,15,Arrival,2,22.0
4989,15,Arrival,1,-11.0
4990,15,Arrival,1,-18.0
4991,15,Arrival,1,18.0
4992,15,Arrival,2,22.0
4993,15,Arrival,1,-13.0
4994,15,Arrival,1,-17.0
4995,15,Arrival,2,54.0
4996,15,Arrival,2,-1.0
4997,15,Arrival,1,-8.0
4998,15,Arrival,1,-34.0
4999,15,Arrival,1,-8.0
5000,15,Arrival,2,22.0
5001,15,Arrival,1,3.0
5002,15,Arrival,1,-13.0
5003,15,Arrival,2,-6.0
5004,15,Arrival,1,-4.0
5005,15,Arrival,1,7.0
5006,15,Arrival,1,0.0
5007,16,Arrival,2,-14.0
5008,16,Arrival,2,-17.0
5009,16,Arrival,1,2.0
5010,16,Arrival,2,6.0
5011,16,Arrival,1,-15.0
5012,16,Arrival,1,-3.0
5013,16,Arrival,1,3.0
5014,16,Arrival,2,0.0
5015,16,Arrival,2,-2.0
5016,16,Arrival,2,-7.0
5017,16,Arrival,1,-8.0
5018,16,Arrival,1,43.0
5019,16,Arrival,1,20.0
5020,16,Arrival,1,-4.0
5021,16,Arrival,1,4.0
5022,16,Arrival,1,0.0
5023,16,Arrival,1,-12.0
5024,16,Arrival,1,-11.0
5025,16,Arrival,2,13.0
5026,16,Arrival,1,50.0
5027,16,Arrival,1,20.0
5028,16,Arrival,2,6.0
5029,16,Arrival,1,-21.0
5030,16,Arrival,1,1.0
5031,16,Arrival,2,-8.0
5032,16,Arrival,1,13.0
5033,16,Arrival,1,13.0
5034,17,Arrival,2,-11.0
5035,17,Arrival,1,43.0
5036,17,Arrival,1,5.0
5037,17,Arrival,1,13.0
5038,17,Arrival,1,-6.0
5039,17,Arrival,2,13.0
5040,17,Arrival,2,-2.0
5041,17,Arrival,1,-28.0
5042,17,Arrival,1,11.0
5043,17,Arrival,1,-1.0
5044,17,Arrival,1,8.0
5045,17,Arrival,2,36.0
5046,17,Arrival,1,-1.0
5047,17,Arrival,2,13.0
5048,17,Arrival,2,-18.0
5049,17,Arrival,2,-9.0
5050,17,Arrival,1,25.0
5051,17,Arrival,1,-10.0
5052,17,Arrival,1,16.0
5053,17,Arrival,1,-3.0
5054,17,Arrival,1,23.0
5055,17,Arrival,2,-2.0
5056,17,Arrival,1,-1.0
5057,17,Arrival,1,45.0
5058,17,Arrival,1,10.0
5059,17,Arrival,1,14.0
5060,17,Arrival,1,19.0
5061,17,Arrival,2,-9.0
5062,17,Arrival,1,-23.0
5063,17,Arrival,2,-5.0
5064,18,Arrival,1,2.0
5065,18,Arrival,2,-12.0
5066,18,Arrival,1,31.0
5067,18,Arrival,2,-7.0
5068,18,Arrival,2,1.0
5069,18,Arrival,1,-1.0
5070,18,Arrival,2,-16.0
5071,18,Arrival,1,7.0
5072,18,Arrival,2,-1.0
5073,18,Arrival,1,35.0
5074,18,Arrival,1,0.0
5075,18,Arrival,1,34.0
5076,18,Arrival,1,-3.0
5077,18,Arrival,2,-12.0
5078,18,Arrival,1,-11.0
5079,18,Arrival,1,-19.0
5080,18,Arrival,1,-12.0
5081,18,Arrival,2,-15.0
5082,18,Arrival,1,-3.0
5083,18,Arrival,1,0.0
5084,18,Arrival,2,-3.0
5085,18,Arrival,2,20.0
5086,18,Arrival,2,1.0
5087,18,Arrival,1,-18.0
5088,18,Arrival,1,-9.0
5089,18,Arrival,1,2.0
5090,18,Arrival,1,45.0
5091,18,Arrival,1,1.0
5092,19,Arrival,2,11.0
5093,19,Arrival,1,19.0
5094,19,Arrival,2,-15.0
5095,19,Arrival,1,-15.0
5096,19,Arrival,1,71.0
5097,19,Arrival,2,-7.0
5098,19,Arrival,1,-7.0
5099,19,Arrival,1,-7.0
5100,19,Arrival,2,3.0
5101,19,Arrival,1,25.0
5102,19,Arrival,2,0.0
5103,19,Arrival,2,-10.0
5104,19,Arrival,1,-21.0
5105,19,Arrival,1,-5.0
5106,19,Arrival,1,-12.0
5107,19,Arrival,2,-3.0
5108,19,Arrival,2,3.0
5109,19,Arrival,1,-9.0
5110,19,Arrival,1,7.0
5111,19,Arrival,1,15.0
5112,19,Arrival,1,14.0
5113,19,Arrival,1,-4.0
5114,19,Arrival,1,-11.0
5115,19,Arrival,1,20.0
5116,19,Arrival,1,12.0
5117,19,Arrival,2,-8.0
5118,19,Arrival,1,42.0
5119,19,Arrival,1,-5.0
5120,19,Arrival,1,5.0
5121,19,Arrival,1,11.0
5122,19,Arrival,2,-7.0
5123,19,Arrival,2,62.0
5124,19,Arrival,2,2.0
5125,20,Arrival,2,30.0
5126,20,Arrival,1,6.0
5127,20,Arrival,1,2.0
5128,20,Arrival,2,23.0
5129,20,Arrival,1,26.0
5130,20,Arrival,1,-17.0
5131,20,Arrival,1,-22.0
5132,20,Arrival,2,3.0
5133,20,Arrival,2,-7.0
5134,20,Arrival,1,18.0
5135,20,Arrival,1,48.0
5136,20,Arrival,1,-14.0
5137,20,Arrival,1,14.0
5138,20,Arrival,1,12.0
5139,20,Arrival,1,-6.0
5140,20,Arrival,2,6.0
5141,20,Arrival,1,-16.0
5142,20,Arrival,2,5.0
5143,20,Arrival,1,2.0
5144,20,Arrival,1,-14.0
5145,20,Arrival,2,23.0
5146,20,Arrival,1,8.0
5147,20,Arrival,2,-3.0
5148,20,Arrival,2,5.0
5149,20,Arrival,2,0.0
5150,20,Arrival,1,-5.0
5151,20,Arrival,1,-22.0
5152,21,Arrival,1,9.0
5153,21,Arrival,1,-14.0
5154,21,Arrival,2,-12.0
5155,21,Arrival,2,15.0
5156,21,Arrival,1,-9.0
5157,21,Arrival,1,2.0
5158,21,Arrival,1,-11.0
5159,21,Arrival,2,10.0
5160,21,Arrival,1,-8.0
5161,21,Arrival,2,8.0
5162,21,Arrival,2,-12.0
5163,21,Arrival,1,0.0
5164,21,Arrival,2,-5.0
5165,21,Arrival,1,-9.0
5166,21,Arrival,2,31.0
5167,21,Arrival,1,27.0
5168,21,Arrival,1,6.0
5169,21,Arrival,2,44.0
5170,21,Arrival,2,34.0
5171,21,Arrival,1,7.0
5172,22,Arrival,1,-21.0
5173,22,Arrival,1,-10.0
5174,22,Arrival,1,-21.0
5175,22,Arrival,2,-8.0
5176,22,Arrival,2,11.0
5177,22,Arrival,1,16.0
5178,22,Arrival,2,-12.0
5179,22,Arrival,2,-8.0
5180,22,Arrival,2,12.0
5181,22,Arrival,2,12.0
5182,22,Arrival,1,20.0
5183,22,Arrival,2,57.0
5184,22,Arrival,1,15.0
5185,22,Arrival,1,-5.0
5186,22,Arrival,1,-14.0
5187,22,Arrival,1,-21.0
5188,22,Arrival,1,-2.0
5189,22,Arrival,2,63.0
5190,22,Arrival,2,7.0
5191,22,Arrival,1,-18.0
5192,22,Arrival,1,-4.0
5193,22,Arrival,1,-13.0
5194,22,Arrival,2,48.0
5195,22,Arrival,1,3.0
5196,23,Arrival,1,-18.0
5197,23,Arrival,1,-1.0
5198,23,Arrival,1,10.0
5199,23,Arrival,2,30.0
5200,23,Arrival,1,-14.0
5201,23,Arrival,2,11.0
5202,23,Arrival,1,100.0
5203,23,Arrival,1,20.0
5204,23,Arrival,1,16.0
5205,23,Arrival,2,7.0
5206,23,Arrival,2,2.0
5207,23,Arrival,1,-7.0
5208,23,Arrival,1,-10.0
5209,23,Arrival,2,4.0
5210,23,Arrival,1,-19.0
5211,23,Arrival,2,10.0
5212,23,Arrival,1,-5.0
5213,23,Arrival,1,5.0
5214,23,Arrival,1,17.0
5215,23,Arrival,1,21.0
5216,23,Arrival,2,-10.0
5217,23,Arrival,1,2.0
5218,23,Arrival,1,-10.0
5219,23,Arrival,1,14.0
5220,23,Arrival,2,78.0
5221,23,Arrival,1,10.0
5222,23,Arrival,1,19.0
5223,23,Arrival,1,28.0
5224,23,Arrival,1,16.0
5225,23,Arrival,1,2.0
5226,23,Arrival,1,-3.0
5227,23,Arrival,2,15.0
