,Time,Operation,Delay
5082,162,Arrival,-3.0
5083,162,Arrival,0.0
5084,162,Arrival,-3.0
5085,162,Arrival,20.0
5086,162,Arrival,1.0
5087,162,Arrival,-18.0
5088,162,Arrival,-9.0
5089,162,Arrival,2.0
5090,162,Arrival,45.0
5091,162,Arrival,1.0
5092,163,Arrival,11.0
5093,163,Arrival,19.0
5094,163,Arrival,-15.0
5095,163,Arrival,-15.0
5096,163,Arrival,71.0
5097,163,Arrival,-7.0
5098,163,Arrival,-7.0
5099,163,Arrival,-7.0
5100,163,Arrival,3.0
5101,163,Arrival,25.0
5102,163,Arrival,0.0
5103,163,Arrival,-10.0
5104,163,Arrival,-21.0
5105,163,Arrival,-5.0
5106,163,Arrival,-12.0
5107,163,Arrival,-3.0
5108,163,Arrival,3.0
5109,163,Arrival,-9.0
5110,163,Arrival,7.0
5111,163,Arrival,15.0
5112,163,Arrival,14.0
5113,163,Arrival,-4.0
5114,163,Arrival,-11.0
5115,163,Arrival,20.0
5116,163,Arrival,12.0
5117,163,Arrival,-8.0
5118,163,Arrival,42.0
5119,163,Arrival,-5.0
5120,163,Arrival,5.0
5121,163,Arrival,11.0
5122,163,Arrival,-7.0
5123,163,Arrival,62.0
5124,163,Arrival,2.0
5125,164,Arrival,30.0
5126,164,Arrival,6.0
5127,164,Arrival,2.0
5128,164,Arrival,23.0
5129,164,Arrival,26.0
5130,164,Arrival,-17.0
5131,164,Arrival,-22.0
5132,164,Arrival,3.0
5133,164,Arrival,-7.0
5134,164,Arrival,18.0
5135,164,Arrival,48.0
5136,164,Arrival,-14.0
5137,164,Arrival,14.0
5138,164,Arrival,12.0
5139,164,Arrival,-6.0
5140,164,Arrival,6.0
5141,164,Arrival,-16.0
5142,164,Arrival,5.0
5143,164,Arrival,2.0
5144,164,Arrival,-14.0
5145,164,Arrival,23.0
5146,164,Arrival,8.0
5147,164,Arrival,-3.0
5148,164,Arrival,5.0
5149,164,Arrival,0.0
5150,164,Arrival,-5.0
5151,164,Arrival,-22.0
5152,165,Arrival,9.0
5153,165,Arrival,-14.0
5154,165,Arrival,-12.0
5155,165,Arrival,15.0
5156,165,Arrival,-9.0
5157,165,Arrival,2.0
5158,165,Arrival,-11.0
5159,165,Arrival,10.0
5160,165,Arrival,-8.0
5161,165,Arrival,8.0
5162,165,Arrival,-12.0
5163,165,Arrival,0.0
5164,165,Arrival,-5.0
5165,165,Arrival,-9.0
5166,165,Arrival,31.0
5167,165,Arrival,27.0
5168,165,Arrival,6.0
5169,165,Arrival,44.0
5170,165,Arrival,34.0
5171,165,Arrival,7.0
5172,166,Arrival,-21.0
5173,166,Arrival,-10.0
5174,166,Arrival,-21.0
5175,166,Arrival,-8.0
5176,166,Arrival,11.0
5177,166,Arrival,16.0
5178,166,Arrival,-12.0
5179,166,Arrival,-8.0
5180,166,Arrival,12.0
5181,166,Arrival,12.0
5182,166,Arrival,20.0
5183,166,Arrival,57.0
5184,166,Arrival,15.0
5185,166,Arrival,-5.0
5186,166,Arrival,-14.0
5187,166,Arrival,-21.0
5188,166,Arrival,-2.0
5189,166,Arrival,63.0
5190,166,Arrival,7.0
5191,166,Arrival,-18.0
5192,166,Arrival,-4.0
5193,166,Arrival,-13.0
5194,166,Arrival,48.0
5195,166,Arrival,3.0
5196,167,Arrival,-18.0
5197,167,Arrival,-1.0
5198,167,Arrival,10.0
5199,167,Arrival,30.0
5200,167,Arrival,-14.0
5201,167,Arrival,11.0
5202,167,Arrival,100.0
5203,167,Arrival,20.0
5204,167,Arrival,16.0
5205,167,Arrival,7.0
5206,167,Arrival,2.0
5207,167,Arrival,-7.0
5208,167,Arrival,-10.0
5209,167,Arrival,4.0
5210,167,Arrival,-19.0
5211,167,Arrival,10.0
5212,167,Arrival,-5.0
5213,167,Arrival,5.0
5214,167,Arrival,17.0
5215,167,Arrival,21.0
5216,167,Arrival,-10.0
5217,167,Arrival,2.0
5218,167,Arrival,-10.0
5219,167,Arrival,14.0
5220,167,Arrival,78.0
5221,167,Arrival,10.0
5222,167,Arrival,19.0
5223,167,Arrival,28.0
5224,167,Arrival,16.0
5225,167,Arrival,2.0
5226,167,Arrival,-3.0
5227,167,Arrival,15.0
